"actor_id";"film_id";"last_update"
56;769;"2017-09-22 10:28:51"
56;781;"2017-09-22 10:28:51"
56;795;"2017-09-22 10:28:51"
56;844;"2017-09-22 10:28:51"
56;851;"2017-09-22 10:28:51"
56;862;"2017-09-22 10:28:51"
56;868;"2017-09-22 10:28:51"
56;892;"2017-09-22 10:28:51"
56;893;"2017-09-22 10:28:51"
56;936;"2017-09-22 10:28:51"
56;965;"2017-09-22 10:28:51"
57;16;"2017-09-22 10:28:51"
57;34;"2017-09-22 10:28:51"
57;101;"2017-09-22 10:28:51"
57;114;"2017-09-22 10:28:51"
57;122;"2017-09-22 10:28:51"
57;134;"2017-09-22 10:28:51"
57;144;"2017-09-22 10:28:51"
57;153;"2017-09-22 10:28:51"
57;192;"2017-09-22 10:28:51"
57;213;"2017-09-22 10:28:51"
57;258;"2017-09-22 10:28:51"
57;267;"2017-09-22 10:28:51"
57;317;"2017-09-22 10:28:51"
57;340;"2017-09-22 10:28:51"
57;393;"2017-09-22 10:28:51"
57;437;"2017-09-22 10:28:51"
57;447;"2017-09-22 10:28:51"
57;502;"2017-09-22 10:28:51"
57;592;"2017-09-22 10:28:51"
57;605;"2017-09-22 10:28:51"
57;637;"2017-09-22 10:28:51"
57;685;"2017-09-22 10:28:51"
57;707;"2017-09-22 10:28:51"
57;714;"2017-09-22 10:28:51"
57;717;"2017-09-22 10:28:51"
57;737;"2017-09-22 10:28:51"
57;767;"2017-09-22 10:28:51"
57;852;"2017-09-22 10:28:51"
57;891;"2017-09-22 10:28:51"
57;918;"2017-09-22 10:28:51"
58;48;"2017-09-22 10:28:51"
58;68;"2017-09-22 10:28:51"
58;119;"2017-09-22 10:28:51"
58;128;"2017-09-22 10:28:51"
58;135;"2017-09-22 10:28:51"
58;175;"2017-09-22 10:28:51"
58;199;"2017-09-22 10:28:51"
58;235;"2017-09-22 10:28:51"
58;242;"2017-09-22 10:28:51"
58;243;"2017-09-22 10:28:51"
58;254;"2017-09-22 10:28:51"
58;306;"2017-09-22 10:28:51"
58;316;"2017-09-22 10:28:51"
58;417;"2017-09-22 10:28:51"
58;426;"2017-09-22 10:28:51"
58;460;"2017-09-22 10:28:51"
58;477;"2017-09-22 10:28:51"
58;541;"2017-09-22 10:28:51"
58;549;"2017-09-22 10:28:51"
58;551;"2017-09-22 10:28:51"
58;553;"2017-09-22 10:28:51"
58;578;"2017-09-22 10:28:51"
58;602;"2017-09-22 10:28:51"
58;632;"2017-09-22 10:28:51"
58;635;"2017-09-22 10:28:51"
58;638;"2017-09-22 10:28:51"
58;698;"2017-09-22 10:28:51"
58;726;"2017-09-22 10:28:51"
58;755;"2017-09-22 10:28:51"
58;800;"2017-09-22 10:28:51"
58;856;"2017-09-22 10:28:51"
58;858;"2017-09-22 10:28:51"
59;5;"2017-09-22 10:28:51"
59;46;"2017-09-22 10:28:51"
59;54;"2017-09-22 10:28:51"
59;72;"2017-09-22 10:28:51"
59;88;"2017-09-22 10:28:51"
59;121;"2017-09-22 10:28:51"
59;129;"2017-09-22 10:28:51"
59;130;"2017-09-22 10:28:51"
59;183;"2017-09-22 10:28:51"
59;210;"2017-09-22 10:28:51"
59;241;"2017-09-22 10:28:51"
59;295;"2017-09-22 10:28:51"
59;418;"2017-09-22 10:28:51"
59;572;"2017-09-22 10:28:51"
59;644;"2017-09-22 10:28:51"
59;650;"2017-09-22 10:28:51"
59;689;"2017-09-22 10:28:51"
59;694;"2017-09-22 10:28:51"
59;702;"2017-09-22 10:28:51"
59;713;"2017-09-22 10:28:51"
59;749;"2017-09-22 10:28:51"
59;772;"2017-09-22 10:28:51"
59;853;"2017-09-22 10:28:51"
59;862;"2017-09-22 10:28:51"
59;943;"2017-09-22 10:28:51"
59;946;"2017-09-22 10:28:51"
59;984;"2017-09-22 10:28:51"
60;31;"2017-09-22 10:28:51"
60;85;"2017-09-22 10:28:51"
60;133;"2017-09-22 10:28:51"
60;142;"2017-09-22 10:28:51"
60;177;"2017-09-22 10:28:51"
60;179;"2017-09-22 10:28:51"
60;186;"2017-09-22 10:28:51"
60;222;"2017-09-22 10:28:51"
60;235;"2017-09-22 10:28:51"
60;239;"2017-09-22 10:28:51"
60;253;"2017-09-22 10:28:51"
60;262;"2017-09-22 10:28:51"
60;297;"2017-09-22 10:28:51"
60;299;"2017-09-22 10:28:51"
60;334;"2017-09-22 10:28:51"
60;376;"2017-09-22 10:28:51"
60;423;"2017-09-22 10:28:51"
60;436;"2017-09-22 10:28:51"
60;493;"2017-09-22 10:28:51"
60;534;"2017-09-22 10:28:51"
60;551;"2017-09-22 10:28:51"
60;658;"2017-09-22 10:28:51"
60;665;"2017-09-22 10:28:51"
60;679;"2017-09-22 10:28:51"
60;754;"2017-09-22 10:28:51"
60;771;"2017-09-22 10:28:51"
60;783;"2017-09-22 10:28:51"
60;784;"2017-09-22 10:28:51"
60;805;"2017-09-22 10:28:51"
60;830;"2017-09-22 10:28:51"
60;835;"2017-09-22 10:28:51"
60;928;"2017-09-22 10:28:51"
60;952;"2017-09-22 10:28:51"
60;971;"2017-09-22 10:28:51"
60;986;"2017-09-22 10:28:51"
61;235;"2017-09-22 10:28:51"
61;237;"2017-09-22 10:28:51"
61;307;"2017-09-22 10:28:51"
61;362;"2017-09-22 10:28:51"
61;372;"2017-09-22 10:28:51"
61;374;"2017-09-22 10:28:51"
61;423;"2017-09-22 10:28:51"
61;433;"2017-09-22 10:28:51"
61;508;"2017-09-22 10:28:51"
61;518;"2017-09-22 10:28:51"
61;519;"2017-09-22 10:28:51"
61;535;"2017-09-22 10:28:51"
61;537;"2017-09-22 10:28:51"
61;585;"2017-09-22 10:28:51"
61;639;"2017-09-22 10:28:51"
61;648;"2017-09-22 10:28:51"
61;649;"2017-09-22 10:28:51"
61;703;"2017-09-22 10:28:51"
61;752;"2017-09-22 10:28:51"
61;766;"2017-09-22 10:28:51"
61;767;"2017-09-22 10:28:51"
61;780;"2017-09-22 10:28:51"
61;831;"2017-09-22 10:28:51"
61;832;"2017-09-22 10:28:51"
61;990;"2017-09-22 10:28:51"
62;6;"2017-09-22 10:28:51"
62;42;"2017-09-22 10:28:51"
62;54;"2017-09-22 10:28:51"
62;100;"2017-09-22 10:28:51"
62;101;"2017-09-22 10:28:51"
62;129;"2017-09-22 10:28:51"
62;198;"2017-09-22 10:28:51"
62;211;"2017-09-22 10:28:51"
62;231;"2017-09-22 10:28:51"
62;272;"2017-09-22 10:28:51"
62;295;"2017-09-22 10:28:51"
62;337;"2017-09-22 10:28:51"
62;375;"2017-09-22 10:28:51"
62;385;"2017-09-22 10:28:51"
62;393;"2017-09-22 10:28:51"
62;398;"2017-09-22 10:28:51"
62;406;"2017-09-22 10:28:51"
62;413;"2017-09-22 10:28:51"
62;428;"2017-09-22 10:28:51"
62;445;"2017-09-22 10:28:51"
62;457;"2017-09-22 10:28:51"
62;465;"2017-09-22 10:28:51"
62;688;"2017-09-22 10:28:51"
62;707;"2017-09-22 10:28:51"
62;719;"2017-09-22 10:28:51"
62;951;"2017-09-22 10:28:51"
62;981;"2017-09-22 10:28:51"
62;988;"2017-09-22 10:28:51"
62;990;"2017-09-22 10:28:51"
63;73;"2017-09-22 10:28:51"
63;134;"2017-09-22 10:28:51"
63;167;"2017-09-22 10:28:51"
63;208;"2017-09-22 10:28:51"
63;225;"2017-09-22 10:28:51"
63;248;"2017-09-22 10:28:51"
63;249;"2017-09-22 10:28:51"
63;278;"2017-09-22 10:28:51"
63;392;"2017-09-22 10:28:51"
63;517;"2017-09-22 10:28:51"
63;633;"2017-09-22 10:28:51"
63;763;"2017-09-22 10:28:51"
63;781;"2017-09-22 10:28:51"
63;809;"2017-09-22 10:28:51"
63;893;"2017-09-22 10:28:51"
63;932;"2017-09-22 10:28:51"
63;944;"2017-09-22 10:28:51"
63;945;"2017-09-22 10:28:51"
63;981;"2017-09-22 10:28:51"
64;3;"2017-09-22 10:28:51"
64;10;"2017-09-22 10:28:51"
64;37;"2017-09-22 10:28:51"
64;87;"2017-09-22 10:28:51"
64;88;"2017-09-22 10:28:51"
64;124;"2017-09-22 10:28:51"
64;197;"2017-09-22 10:28:51"
64;280;"2017-09-22 10:28:51"
64;291;"2017-09-22 10:28:51"
64;307;"2017-09-22 10:28:51"
64;335;"2017-09-22 10:28:51"
64;345;"2017-09-22 10:28:51"
64;448;"2017-09-22 10:28:51"
64;469;"2017-09-22 10:28:51"
64;471;"2017-09-22 10:28:51"
64;506;"2017-09-22 10:28:51"
64;543;"2017-09-22 10:28:51"
64;557;"2017-09-22 10:28:51"
64;569;"2017-09-22 10:28:51"
64;572;"2017-09-22 10:28:51"
64;597;"2017-09-22 10:28:51"
64;616;"2017-09-22 10:28:51"
64;646;"2017-09-22 10:28:51"
64;694;"2017-09-22 10:28:51"
64;832;"2017-09-22 10:28:51"
64;852;"2017-09-22 10:28:51"
64;860;"2017-09-22 10:28:51"
64;921;"2017-09-22 10:28:51"
64;925;"2017-09-22 10:28:51"
64;980;"2017-09-22 10:28:51"
65;39;"2017-09-22 10:28:51"
65;46;"2017-09-22 10:28:51"
65;97;"2017-09-22 10:28:51"
65;106;"2017-09-22 10:28:51"
65;117;"2017-09-22 10:28:51"
65;125;"2017-09-22 10:28:51"
65;158;"2017-09-22 10:28:51"
65;276;"2017-09-22 10:28:51"
65;305;"2017-09-22 10:28:51"
65;338;"2017-09-22 10:28:51"
65;347;"2017-09-22 10:28:51"
65;371;"2017-09-22 10:28:51"
65;398;"2017-09-22 10:28:51"
65;471;"2017-09-22 10:28:51"
65;475;"2017-09-22 10:28:51"
65;476;"2017-09-22 10:28:51"
65;491;"2017-09-22 10:28:51"
65;496;"2017-09-22 10:28:51"
65;516;"2017-09-22 10:28:51"
65;517;"2017-09-22 10:28:51"
65;541;"2017-09-22 10:28:51"
65;556;"2017-09-22 10:28:51"
65;571;"2017-09-22 10:28:51"
65;577;"2017-09-22 10:28:51"
65;615;"2017-09-22 10:28:51"
65;658;"2017-09-22 10:28:51"
65;683;"2017-09-22 10:28:51"
65;694;"2017-09-22 10:28:51"
65;714;"2017-09-22 10:28:51"
65;735;"2017-09-22 10:28:51"
65;852;"2017-09-22 10:28:51"
65;938;"2017-09-22 10:28:51"
65;951;"2017-09-22 10:28:51"
65;965;"2017-09-22 10:28:51"
66;55;"2017-09-22 10:28:51"
66;143;"2017-09-22 10:28:51"
66;207;"2017-09-22 10:28:51"
66;226;"2017-09-22 10:28:51"
66;229;"2017-09-22 10:28:51"
66;230;"2017-09-22 10:28:51"
66;283;"2017-09-22 10:28:51"
66;300;"2017-09-22 10:28:51"
66;342;"2017-09-22 10:28:51"
66;350;"2017-09-22 10:28:51"
66;361;"2017-09-22 10:28:51"
66;376;"2017-09-22 10:28:51"
66;424;"2017-09-22 10:28:51"
66;434;"2017-09-22 10:28:51"
66;553;"2017-09-22 10:28:51"
66;608;"2017-09-22 10:28:51"
66;676;"2017-09-22 10:28:51"
66;697;"2017-09-22 10:28:51"
66;706;"2017-09-22 10:28:51"
66;725;"2017-09-22 10:28:51"
66;769;"2017-09-22 10:28:51"
66;793;"2017-09-22 10:28:51"
66;829;"2017-09-22 10:28:51"
66;871;"2017-09-22 10:28:51"
66;909;"2017-09-22 10:28:51"
66;915;"2017-09-22 10:28:51"
66;928;"2017-09-22 10:28:51"
66;951;"2017-09-22 10:28:51"
66;957;"2017-09-22 10:28:51"
66;960;"2017-09-22 10:28:51"
66;999;"2017-09-22 10:28:51"
67;24;"2017-09-22 10:28:51"
67;57;"2017-09-22 10:28:51"
67;67;"2017-09-22 10:28:51"
67;144;"2017-09-22 10:28:51"
67;242;"2017-09-22 10:28:51"
67;244;"2017-09-22 10:28:51"
67;256;"2017-09-22 10:28:51"
67;408;"2017-09-22 10:28:51"
67;477;"2017-09-22 10:28:51"
67;496;"2017-09-22 10:28:51"
67;512;"2017-09-22 10:28:51"
67;576;"2017-09-22 10:28:51"
67;601;"2017-09-22 10:28:51"
67;725;"2017-09-22 10:28:51"
67;726;"2017-09-22 10:28:51"
67;731;"2017-09-22 10:28:51"
67;766;"2017-09-22 10:28:51"
67;861;"2017-09-22 10:28:51"
67;870;"2017-09-22 10:28:51"
67;915;"2017-09-22 10:28:51"
67;945;"2017-09-22 10:28:51"
67;972;"2017-09-22 10:28:51"
67;981;"2017-09-22 10:28:51"
68;9;"2017-09-22 10:28:51"
68;45;"2017-09-22 10:28:51"
68;133;"2017-09-22 10:28:51"
68;161;"2017-09-22 10:28:51"
68;205;"2017-09-22 10:28:51"
68;213;"2017-09-22 10:28:51"
68;215;"2017-09-22 10:28:51"
68;255;"2017-09-22 10:28:51"
68;296;"2017-09-22 10:28:51"
68;315;"2017-09-22 10:28:51"
68;325;"2017-09-22 10:28:51"
68;331;"2017-09-22 10:28:51"
68;347;"2017-09-22 10:28:51"
68;357;"2017-09-22 10:28:51"
68;378;"2017-09-22 10:28:51"
68;380;"2017-09-22 10:28:51"
68;386;"2017-09-22 10:28:51"
68;396;"2017-09-22 10:28:51"
68;435;"2017-09-22 10:28:51"
68;497;"2017-09-22 10:28:51"
68;607;"2017-09-22 10:28:51"
68;654;"2017-09-22 10:28:51"
68;665;"2017-09-22 10:28:51"
68;671;"2017-09-22 10:28:51"
68;706;"2017-09-22 10:28:51"
68;747;"2017-09-22 10:28:51"
68;834;"2017-09-22 10:28:51"
68;839;"2017-09-22 10:28:51"
68;840;"2017-09-22 10:28:51"
68;971;"2017-09-22 10:28:51"
69;15;"2017-09-22 10:28:51"
69;88;"2017-09-22 10:28:51"
69;111;"2017-09-22 10:28:51"
69;202;"2017-09-22 10:28:51"
69;236;"2017-09-22 10:28:51"
69;292;"2017-09-22 10:28:51"
69;300;"2017-09-22 10:28:51"
69;306;"2017-09-22 10:28:51"
69;374;"2017-09-22 10:28:51"
69;396;"2017-09-22 10:28:51"
69;452;"2017-09-22 10:28:51"
69;466;"2017-09-22 10:28:51"
69;529;"2017-09-22 10:28:51"
69;612;"2017-09-22 10:28:51"
69;720;"2017-09-22 10:28:51"
69;722;"2017-09-22 10:28:51"
69;761;"2017-09-22 10:28:51"
69;791;"2017-09-22 10:28:51"
69;864;"2017-09-22 10:28:51"
69;877;"2017-09-22 10:28:51"
69;914;"2017-09-22 10:28:51"
70;50;"2017-09-22 10:28:51"
70;53;"2017-09-22 10:28:51"
70;92;"2017-09-22 10:28:51"
70;202;"2017-09-22 10:28:51"
70;227;"2017-09-22 10:28:51"
70;249;"2017-09-22 10:28:51"
70;290;"2017-09-22 10:28:51"
70;304;"2017-09-22 10:28:51"
70;343;"2017-09-22 10:28:51"
70;414;"2017-09-22 10:28:51"
70;453;"2017-09-22 10:28:51"
70;466;"2017-09-22 10:28:51"
70;504;"2017-09-22 10:28:51"
70;584;"2017-09-22 10:28:51"
70;628;"2017-09-22 10:28:51"
70;654;"2017-09-22 10:28:51"
70;725;"2017-09-22 10:28:51"
70;823;"2017-09-22 10:28:51"
70;834;"2017-09-22 10:28:51"
70;856;"2017-09-22 10:28:51"
70;869;"2017-09-22 10:28:51"
70;953;"2017-09-22 10:28:51"
70;964;"2017-09-22 10:28:51"
71;26;"2017-09-22 10:28:51"
71;52;"2017-09-22 10:28:51"
71;233;"2017-09-22 10:28:51"
71;317;"2017-09-22 10:28:51"
71;359;"2017-09-22 10:28:51"
71;362;"2017-09-22 10:28:51"
71;385;"2017-09-22 10:28:51"
71;399;"2017-09-22 10:28:51"
71;450;"2017-09-22 10:28:51"
71;532;"2017-09-22 10:28:51"
71;560;"2017-09-22 10:28:51"
71;574;"2017-09-22 10:28:51"
71;638;"2017-09-22 10:28:51"
71;773;"2017-09-22 10:28:51"
71;833;"2017-09-22 10:28:51"
71;874;"2017-09-22 10:28:51"
71;918;"2017-09-22 10:28:51"
71;956;"2017-09-22 10:28:51"
72;34;"2017-09-22 10:28:51"
72;144;"2017-09-22 10:28:51"
72;237;"2017-09-22 10:28:51"
72;249;"2017-09-22 10:28:51"
72;286;"2017-09-22 10:28:51"
72;296;"2017-09-22 10:28:51"
72;325;"2017-09-22 10:28:51"
72;331;"2017-09-22 10:28:51"
72;405;"2017-09-22 10:28:51"
72;450;"2017-09-22 10:28:51"
72;550;"2017-09-22 10:28:51"
72;609;"2017-09-22 10:28:51"
72;623;"2017-09-22 10:28:51"
72;636;"2017-09-22 10:28:51"
72;640;"2017-09-22 10:28:51"
72;665;"2017-09-22 10:28:51"
72;718;"2017-09-22 10:28:51"
72;743;"2017-09-22 10:28:51"
72;757;"2017-09-22 10:28:51"
72;773;"2017-09-22 10:28:51"
72;854;"2017-09-22 10:28:51"
72;865;"2017-09-22 10:28:51"
72;938;"2017-09-22 10:28:51"
72;956;"2017-09-22 10:28:51"
72;964;"2017-09-22 10:28:51"
72;969;"2017-09-22 10:28:51"
73;36;"2017-09-22 10:28:51"
73;45;"2017-09-22 10:28:51"
73;51;"2017-09-22 10:28:51"
73;77;"2017-09-22 10:28:51"
73;148;"2017-09-22 10:28:51"
73;245;"2017-09-22 10:28:51"
73;275;"2017-09-22 10:28:51"
73;322;"2017-09-22 10:28:51"
73;374;"2017-09-22 10:28:51"
73;379;"2017-09-22 10:28:51"
73;467;"2017-09-22 10:28:51"
73;548;"2017-09-22 10:28:51"
73;561;"2017-09-22 10:28:51"
73;562;"2017-09-22 10:28:51"
73;565;"2017-09-22 10:28:51"
73;627;"2017-09-22 10:28:51"
73;666;"2017-09-22 10:28:51"
73;667;"2017-09-22 10:28:51"
73;707;"2017-09-22 10:28:51"
73;748;"2017-09-22 10:28:51"
73;772;"2017-09-22 10:28:51"
73;823;"2017-09-22 10:28:51"
73;936;"2017-09-22 10:28:51"
73;946;"2017-09-22 10:28:51"
73;950;"2017-09-22 10:28:51"
73;998;"2017-09-22 10:28:51"
74;28;"2017-09-22 10:28:51"
74;44;"2017-09-22 10:28:51"
74;117;"2017-09-22 10:28:51"
74;185;"2017-09-22 10:28:51"
74;192;"2017-09-22 10:28:51"
74;203;"2017-09-22 10:28:51"
74;263;"2017-09-22 10:28:51"
74;321;"2017-09-22 10:28:51"
74;415;"2017-09-22 10:28:51"
74;484;"2017-09-22 10:28:51"
74;503;"2017-09-22 10:28:51"
74;537;"2017-09-22 10:28:51"
74;543;"2017-09-22 10:28:51"
74;617;"2017-09-22 10:28:51"
74;626;"2017-09-22 10:28:51"
74;637;"2017-09-22 10:28:51"
74;663;"2017-09-22 10:28:51"
74;704;"2017-09-22 10:28:51"
74;720;"2017-09-22 10:28:51"
74;747;"2017-09-22 10:28:51"
74;780;"2017-09-22 10:28:51"
74;804;"2017-09-22 10:28:51"
74;834;"2017-09-22 10:28:51"
74;836;"2017-09-22 10:28:51"
74;848;"2017-09-22 10:28:51"
74;872;"2017-09-22 10:28:51"
74;902;"2017-09-22 10:28:51"
74;956;"2017-09-22 10:28:51"
75;12;"2017-09-22 10:28:51"
75;34;"2017-09-22 10:28:51"
75;143;"2017-09-22 10:28:51"
75;170;"2017-09-22 10:28:51"
75;222;"2017-09-22 10:28:51"
75;301;"2017-09-22 10:28:51"
75;347;"2017-09-22 10:28:51"
75;372;"2017-09-22 10:28:51"
75;436;"2017-09-22 10:28:51"
75;445;"2017-09-22 10:28:51"
75;446;"2017-09-22 10:28:51"
75;492;"2017-09-22 10:28:51"
75;498;"2017-09-22 10:28:51"
75;508;"2017-09-22 10:28:51"
75;541;"2017-09-22 10:28:51"
75;547;"2017-09-22 10:28:51"
75;579;"2017-09-22 10:28:51"
75;645;"2017-09-22 10:28:51"
75;667;"2017-09-22 10:28:51"
75;744;"2017-09-22 10:28:51"
75;764;"2017-09-22 10:28:51"
75;780;"2017-09-22 10:28:51"
75;870;"2017-09-22 10:28:51"
75;920;"2017-09-22 10:28:51"
76;60;"2017-09-22 10:28:51"
76;66;"2017-09-22 10:28:51"
76;68;"2017-09-22 10:28:51"
76;95;"2017-09-22 10:28:51"
76;122;"2017-09-22 10:28:51"
76;187;"2017-09-22 10:28:51"
76;223;"2017-09-22 10:28:51"
76;234;"2017-09-22 10:28:51"
76;251;"2017-09-22 10:28:51"
76;348;"2017-09-22 10:28:51"
76;444;"2017-09-22 10:28:51"
76;464;"2017-09-22 10:28:51"
76;474;"2017-09-22 10:28:51"
76;498;"2017-09-22 10:28:51"
76;568;"2017-09-22 10:28:51"
76;604;"2017-09-22 10:28:51"
76;606;"2017-09-22 10:28:51"
76;642;"2017-09-22 10:28:51"
76;648;"2017-09-22 10:28:51"
76;650;"2017-09-22 10:28:51"
76;709;"2017-09-22 10:28:51"
76;760;"2017-09-22 10:28:51"
76;765;"2017-09-22 10:28:51"
76;781;"2017-09-22 10:28:51"
76;850;"2017-09-22 10:28:51"
76;862;"2017-09-22 10:28:51"
76;866;"2017-09-22 10:28:51"
76;870;"2017-09-22 10:28:51"
76;912;"2017-09-22 10:28:51"
76;935;"2017-09-22 10:28:51"
76;958;"2017-09-22 10:28:51"
77;13;"2017-09-22 10:28:51"
77;22;"2017-09-22 10:28:51"
77;40;"2017-09-22 10:28:51"
77;73;"2017-09-22 10:28:51"
77;78;"2017-09-22 10:28:51"
77;153;"2017-09-22 10:28:51"
77;224;"2017-09-22 10:28:51"
77;240;"2017-09-22 10:28:51"
77;245;"2017-09-22 10:28:51"
77;261;"2017-09-22 10:28:51"
77;343;"2017-09-22 10:28:51"
77;442;"2017-09-22 10:28:51"
77;458;"2017-09-22 10:28:51"
77;538;"2017-09-22 10:28:51"
77;566;"2017-09-22 10:28:51"
77;612;"2017-09-22 10:28:51"
77;635;"2017-09-22 10:28:51"
77;694;"2017-09-22 10:28:51"
77;749;"2017-09-22 10:28:51"
77;938;"2017-09-22 10:28:51"
77;943;"2017-09-22 10:28:51"
77;963;"2017-09-22 10:28:51"
77;969;"2017-09-22 10:28:51"
77;993;"2017-09-22 10:28:51"
78;86;"2017-09-22 10:28:51"
78;239;"2017-09-22 10:28:51"
78;260;"2017-09-22 10:28:51"
78;261;"2017-09-22 10:28:51"
78;265;"2017-09-22 10:28:51"
78;301;"2017-09-22 10:28:51"
78;387;"2017-09-22 10:28:51"
78;393;"2017-09-22 10:28:51"
78;428;"2017-09-22 10:28:51"
78;457;"2017-09-22 10:28:51"
78;505;"2017-09-22 10:28:51"
78;520;"2017-09-22 10:28:51"
78;530;"2017-09-22 10:28:51"
78;549;"2017-09-22 10:28:51"
78;552;"2017-09-22 10:28:51"
78;599;"2017-09-22 10:28:51"
78;670;"2017-09-22 10:28:51"
78;674;"2017-09-22 10:28:51"
78;689;"2017-09-22 10:28:51"
78;762;"2017-09-22 10:28:51"
78;767;"2017-09-22 10:28:51"
78;811;"2017-09-22 10:28:51"
78;852;"2017-09-22 10:28:51"
78;880;"2017-09-22 10:28:51"
78;963;"2017-09-22 10:28:51"
78;968;"2017-09-22 10:28:51"
79;32;"2017-09-22 10:28:51"
79;33;"2017-09-22 10:28:51"
79;40;"2017-09-22 10:28:51"
79;141;"2017-09-22 10:28:51"
79;205;"2017-09-22 10:28:51"
79;230;"2017-09-22 10:28:51"
79;242;"2017-09-22 10:28:51"
79;262;"2017-09-22 10:28:51"
79;267;"2017-09-22 10:28:51"
79;269;"2017-09-22 10:28:51"
79;299;"2017-09-22 10:28:51"
79;367;"2017-09-22 10:28:51"
79;428;"2017-09-22 10:28:51"
79;430;"2017-09-22 10:28:51"
79;473;"2017-09-22 10:28:51"
79;607;"2017-09-22 10:28:51"
79;628;"2017-09-22 10:28:51"
79;634;"2017-09-22 10:28:51"
79;646;"2017-09-22 10:28:51"
79;727;"2017-09-22 10:28:51"
79;750;"2017-09-22 10:28:51"
79;753;"2017-09-22 10:28:51"
79;769;"2017-09-22 10:28:51"
79;776;"2017-09-22 10:28:51"
79;788;"2017-09-22 10:28:51"
79;840;"2017-09-22 10:28:51"
79;853;"2017-09-22 10:28:51"
79;916;"2017-09-22 10:28:51"
80;69;"2017-09-22 10:28:51"
80;118;"2017-09-22 10:28:51"
80;124;"2017-09-22 10:28:51"
80;175;"2017-09-22 10:28:51"
80;207;"2017-09-22 10:28:51"
80;212;"2017-09-22 10:28:51"
80;260;"2017-09-22 10:28:51"
80;262;"2017-09-22 10:28:51"
80;280;"2017-09-22 10:28:51"
80;341;"2017-09-22 10:28:51"
80;342;"2017-09-22 10:28:51"
80;343;"2017-09-22 10:28:51"
80;362;"2017-09-22 10:28:51"
80;436;"2017-09-22 10:28:51"
80;475;"2017-09-22 10:28:51"
80;553;"2017-09-22 10:28:51"
80;619;"2017-09-22 10:28:51"
80;622;"2017-09-22 10:28:51"
80;680;"2017-09-22 10:28:51"
80;687;"2017-09-22 10:28:51"
80;688;"2017-09-22 10:28:51"
80;709;"2017-09-22 10:28:51"
80;788;"2017-09-22 10:28:51"
80;807;"2017-09-22 10:28:51"
80;858;"2017-09-22 10:28:51"
80;888;"2017-09-22 10:28:51"
80;941;"2017-09-22 10:28:51"
80;979;"2017-09-22 10:28:51"
81;4;"2017-09-22 10:28:51"
81;11;"2017-09-22 10:28:51"
81;59;"2017-09-22 10:28:51"
81;89;"2017-09-22 10:28:51"
81;178;"2017-09-22 10:28:51"
81;186;"2017-09-22 10:28:51"
81;194;"2017-09-22 10:28:51"
81;215;"2017-09-22 10:28:51"
81;219;"2017-09-22 10:28:51"
81;232;"2017-09-22 10:28:51"
81;260;"2017-09-22 10:28:51"
81;267;"2017-09-22 10:28:51"
81;268;"2017-09-22 10:28:51"
81;304;"2017-09-22 10:28:51"
81;332;"2017-09-22 10:28:51"
81;389;"2017-09-22 10:28:51"
81;398;"2017-09-22 10:28:51"
81;453;"2017-09-22 10:28:51"
81;458;"2017-09-22 10:28:51"
81;465;"2017-09-22 10:28:51"
81;505;"2017-09-22 10:28:51"
81;508;"2017-09-22 10:28:51"
81;527;"2017-09-22 10:28:51"
81;545;"2017-09-22 10:28:51"
81;564;"2017-09-22 10:28:51"
81;578;"2017-09-22 10:28:51"
81;579;"2017-09-22 10:28:51"
81;613;"2017-09-22 10:28:51"
81;619;"2017-09-22 10:28:51"
81;643;"2017-09-22 10:28:51"
81;692;"2017-09-22 10:28:51"
81;710;"2017-09-22 10:28:51"
81;729;"2017-09-22 10:28:51"
81;761;"2017-09-22 10:28:51"
81;827;"2017-09-22 10:28:51"
81;910;"2017-09-22 10:28:51"
82;17;"2017-09-22 10:28:51"
82;33;"2017-09-22 10:28:51"
82;104;"2017-09-22 10:28:51"
82;143;"2017-09-22 10:28:51"
82;188;"2017-09-22 10:28:51"
82;242;"2017-09-22 10:28:51"
82;247;"2017-09-22 10:28:51"
82;290;"2017-09-22 10:28:51"
82;306;"2017-09-22 10:28:51"
82;316;"2017-09-22 10:28:51"
82;344;"2017-09-22 10:28:51"
82;453;"2017-09-22 10:28:51"
82;468;"2017-09-22 10:28:51"
82;480;"2017-09-22 10:28:51"
82;497;"2017-09-22 10:28:51"
82;503;"2017-09-22 10:28:51"
82;527;"2017-09-22 10:28:51"
82;551;"2017-09-22 10:28:51"
82;561;"2017-09-22 10:28:51"
82;750;"2017-09-22 10:28:51"
82;787;"2017-09-22 10:28:51"
82;802;"2017-09-22 10:28:51"
82;838;"2017-09-22 10:28:51"
82;839;"2017-09-22 10:28:51"
82;870;"2017-09-22 10:28:51"
82;877;"2017-09-22 10:28:51"
82;893;"2017-09-22 10:28:51"
82;911;"2017-09-22 10:28:51"
82;954;"2017-09-22 10:28:51"
82;978;"2017-09-22 10:28:51"
82;985;"2017-09-22 10:28:51"
83;49;"2017-09-22 10:28:51"
83;52;"2017-09-22 10:28:51"
83;58;"2017-09-22 10:28:51"
83;110;"2017-09-22 10:28:51"
83;120;"2017-09-22 10:28:51"
83;121;"2017-09-22 10:28:51"
83;135;"2017-09-22 10:28:51"
83;165;"2017-09-22 10:28:51"
83;217;"2017-09-22 10:28:51"
