"inventory_id";"film_id";"store_id";"last_update"
1315;291;1;"2017-09-22 10:28:49"
1316;291;1;"2017-09-22 10:28:49"
1317;291;1;"2017-09-22 10:28:49"
1318;291;1;"2017-09-22 10:28:49"
1319;292;1;"2017-09-22 10:28:49"
1320;292;1;"2017-09-22 10:28:49"
1321;292;1;"2017-09-22 10:28:49"
1322;292;2;"2017-09-22 10:28:49"
1323;292;2;"2017-09-22 10:28:49"
1324;292;2;"2017-09-22 10:28:49"
1325;293;1;"2017-09-22 10:28:49"
1326;293;1;"2017-09-22 10:28:49"
1327;293;2;"2017-09-22 10:28:49"
1328;293;2;"2017-09-22 10:28:49"
1329;293;2;"2017-09-22 10:28:49"
1330;294;1;"2017-09-22 10:28:49"
1331;294;1;"2017-09-22 10:28:49"
1332;294;2;"2017-09-22 10:28:49"
1333;294;2;"2017-09-22 10:28:49"
1334;294;2;"2017-09-22 10:28:49"
1335;295;1;"2017-09-22 10:28:49"
1336;295;1;"2017-09-22 10:28:49"
1337;295;1;"2017-09-22 10:28:49"
1338;295;1;"2017-09-22 10:28:49"
1339;295;2;"2017-09-22 10:28:49"
1340;295;2;"2017-09-22 10:28:49"
1341;295;2;"2017-09-22 10:28:49"
1342;295;2;"2017-09-22 10:28:49"
1343;296;1;"2017-09-22 10:28:49"
1344;296;1;"2017-09-22 10:28:49"
1345;296;1;"2017-09-22 10:28:49"
1346;296;1;"2017-09-22 10:28:49"
1347;297;2;"2017-09-22 10:28:49"
1348;297;2;"2017-09-22 10:28:49"
1349;298;1;"2017-09-22 10:28:49"
1350;298;1;"2017-09-22 10:28:49"
1351;298;2;"2017-09-22 10:28:49"
1352;298;2;"2017-09-22 10:28:49"
1353;298;2;"2017-09-22 10:28:49"
1354;299;1;"2017-09-22 10:28:49"
1355;299;1;"2017-09-22 10:28:49"
1356;299;1;"2017-09-22 10:28:49"
1357;299;1;"2017-09-22 10:28:49"
1358;300;1;"2017-09-22 10:28:49"
1359;300;1;"2017-09-22 10:28:49"
1360;300;2;"2017-09-22 10:28:49"
1361;300;2;"2017-09-22 10:28:49"
1362;300;2;"2017-09-22 10:28:49"
1363;300;2;"2017-09-22 10:28:49"
1364;301;1;"2017-09-22 10:28:49"
1365;301;1;"2017-09-22 10:28:49"
1366;301;1;"2017-09-22 10:28:49"
1367;301;1;"2017-09-22 10:28:49"
1368;301;2;"2017-09-22 10:28:49"
1369;301;2;"2017-09-22 10:28:49"
1370;301;2;"2017-09-22 10:28:49"
1371;301;2;"2017-09-22 10:28:49"
1372;302;1;"2017-09-22 10:28:49"
1373;302;1;"2017-09-22 10:28:49"
1374;302;2;"2017-09-22 10:28:49"
1375;302;2;"2017-09-22 10:28:49"
1376;302;2;"2017-09-22 10:28:49"
1377;302;2;"2017-09-22 10:28:49"
1378;303;1;"2017-09-22 10:28:49"
1379;303;1;"2017-09-22 10:28:49"
1380;303;1;"2017-09-22 10:28:49"
1381;303;1;"2017-09-22 10:28:49"
1382;303;2;"2017-09-22 10:28:49"
1383;303;2;"2017-09-22 10:28:49"
1384;304;1;"2017-09-22 10:28:49"
1385;304;1;"2017-09-22 10:28:49"
1386;304;1;"2017-09-22 10:28:49"
1387;304;1;"2017-09-22 10:28:49"
1388;304;2;"2017-09-22 10:28:49"
1389;304;2;"2017-09-22 10:28:49"
1390;305;1;"2017-09-22 10:28:49"
1391;305;1;"2017-09-22 10:28:49"
1392;305;1;"2017-09-22 10:28:49"
1393;305;1;"2017-09-22 10:28:49"
1394;305;2;"2017-09-22 10:28:49"
1395;305;2;"2017-09-22 10:28:49"
1396;305;2;"2017-09-22 10:28:49"
1397;306;1;"2017-09-22 10:28:49"
1398;306;1;"2017-09-22 10:28:49"
1399;306;1;"2017-09-22 10:28:49"
1400;307;1;"2017-09-22 10:28:49"
1401;307;1;"2017-09-22 10:28:49"
1402;307;1;"2017-09-22 10:28:49"
1403;307;2;"2017-09-22 10:28:49"
1404;307;2;"2017-09-22 10:28:49"
1405;307;2;"2017-09-22 10:28:49"
1406;308;1;"2017-09-22 10:28:49"
1407;308;1;"2017-09-22 10:28:49"
1408;308;2;"2017-09-22 10:28:49"
1409;308;2;"2017-09-22 10:28:49"
1410;309;1;"2017-09-22 10:28:49"
1411;309;1;"2017-09-22 10:28:49"
1412;309;2;"2017-09-22 10:28:49"
1413;309;2;"2017-09-22 10:28:49"
1414;309;2;"2017-09-22 10:28:49"
1415;309;2;"2017-09-22 10:28:49"
1416;310;1;"2017-09-22 10:28:49"
1417;310;1;"2017-09-22 10:28:49"
1418;311;1;"2017-09-22 10:28:49"
1419;311;1;"2017-09-22 10:28:49"
1420;311;1;"2017-09-22 10:28:49"
1421;311;2;"2017-09-22 10:28:49"
1422;311;2;"2017-09-22 10:28:49"
1423;311;2;"2017-09-22 10:28:49"
1424;311;2;"2017-09-22 10:28:49"
1425;312;2;"2017-09-22 10:28:49"
1426;312;2;"2017-09-22 10:28:49"
1427;312;2;"2017-09-22 10:28:49"
1428;313;1;"2017-09-22 10:28:49"
1429;313;1;"2017-09-22 10:28:49"
1430;313;1;"2017-09-22 10:28:49"
1431;313;1;"2017-09-22 10:28:49"
1432;313;2;"2017-09-22 10:28:49"
1433;313;2;"2017-09-22 10:28:49"
1434;314;1;"2017-09-22 10:28:49"
1435;314;1;"2017-09-22 10:28:49"
1436;314;2;"2017-09-22 10:28:49"
1437;314;2;"2017-09-22 10:28:49"
1438;314;2;"2017-09-22 10:28:49"
1439;314;2;"2017-09-22 10:28:49"
1440;315;2;"2017-09-22 10:28:49"
1441;315;2;"2017-09-22 10:28:49"
1442;315;2;"2017-09-22 10:28:49"
1443;316;2;"2017-09-22 10:28:49"
1444;316;2;"2017-09-22 10:28:49"
1445;317;1;"2017-09-22 10:28:49"
1446;317;1;"2017-09-22 10:28:49"
1447;317;1;"2017-09-22 10:28:49"
1448;317;1;"2017-09-22 10:28:49"
1449;317;2;"2017-09-22 10:28:49"
1450;317;2;"2017-09-22 10:28:49"
1451;317;2;"2017-09-22 10:28:49"
1452;319;1;"2017-09-22 10:28:49"
1453;319;1;"2017-09-22 10:28:49"
1454;319;1;"2017-09-22 10:28:49"
1455;319;2;"2017-09-22 10:28:49"
1456;319;2;"2017-09-22 10:28:49"
1457;319;2;"2017-09-22 10:28:49"
1458;319;2;"2017-09-22 10:28:49"
1459;320;1;"2017-09-22 10:28:49"
1460;320;1;"2017-09-22 10:28:49"
1461;320;1;"2017-09-22 10:28:49"
1462;320;2;"2017-09-22 10:28:49"
1463;320;2;"2017-09-22 10:28:49"
1464;320;2;"2017-09-22 10:28:49"
1465;320;2;"2017-09-22 10:28:49"
1466;321;1;"2017-09-22 10:28:49"
1467;321;1;"2017-09-22 10:28:49"
1468;321;1;"2017-09-22 10:28:49"
1469;321;1;"2017-09-22 10:28:49"
1470;322;1;"2017-09-22 10:28:49"
1471;322;1;"2017-09-22 10:28:49"
1472;322;1;"2017-09-22 10:28:49"
1473;322;1;"2017-09-22 10:28:49"
1474;322;2;"2017-09-22 10:28:49"
1475;322;2;"2017-09-22 10:28:49"
1476;323;2;"2017-09-22 10:28:49"
1477;323;2;"2017-09-22 10:28:49"
1478;323;2;"2017-09-22 10:28:49"
1479;323;2;"2017-09-22 10:28:49"
1480;324;1;"2017-09-22 10:28:49"
1481;324;1;"2017-09-22 10:28:49"
1482;324;1;"2017-09-22 10:28:49"
1483;324;2;"2017-09-22 10:28:49"
1484;324;2;"2017-09-22 10:28:49"
1485;326;1;"2017-09-22 10:28:49"
1486;326;1;"2017-09-22 10:28:49"
1487;326;2;"2017-09-22 10:28:49"
1488;326;2;"2017-09-22 10:28:49"
1489;326;2;"2017-09-22 10:28:49"
1490;326;2;"2017-09-22 10:28:49"
1491;327;1;"2017-09-22 10:28:49"
1492;327;1;"2017-09-22 10:28:49"
1493;327;1;"2017-09-22 10:28:49"
1494;327;1;"2017-09-22 10:28:49"
1495;327;2;"2017-09-22 10:28:49"
1496;327;2;"2017-09-22 10:28:49"
1497;328;2;"2017-09-22 10:28:49"
1498;328;2;"2017-09-22 10:28:49"
1499;328;2;"2017-09-22 10:28:49"
1500;328;2;"2017-09-22 10:28:49"
1501;329;1;"2017-09-22 10:28:49"
1502;329;1;"2017-09-22 10:28:49"
1503;329;1;"2017-09-22 10:28:49"
1504;329;2;"2017-09-22 10:28:49"
1505;329;2;"2017-09-22 10:28:49"
1506;329;2;"2017-09-22 10:28:49"
1507;330;1;"2017-09-22 10:28:49"
1508;330;1;"2017-09-22 10:28:49"
1509;330;1;"2017-09-22 10:28:49"
1510;330;1;"2017-09-22 10:28:49"
1511;330;2;"2017-09-22 10:28:49"
1512;330;2;"2017-09-22 10:28:49"
1513;330;2;"2017-09-22 10:28:49"
1514;331;1;"2017-09-22 10:28:49"
1515;331;1;"2017-09-22 10:28:49"
1516;331;1;"2017-09-22 10:28:49"
1517;331;1;"2017-09-22 10:28:49"
1518;331;2;"2017-09-22 10:28:49"
1519;331;2;"2017-09-22 10:28:49"
1520;331;2;"2017-09-22 10:28:49"
1521;331;2;"2017-09-22 10:28:49"
1522;333;1;"2017-09-22 10:28:49"
1523;333;1;"2017-09-22 10:28:49"
1524;333;2;"2017-09-22 10:28:49"
1525;333;2;"2017-09-22 10:28:49"
1526;334;1;"2017-09-22 10:28:49"
1527;334;1;"2017-09-22 10:28:49"
1528;334;2;"2017-09-22 10:28:49"
1529;334;2;"2017-09-22 10:28:49"
1530;334;2;"2017-09-22 10:28:49"
1531;334;2;"2017-09-22 10:28:49"
1532;335;1;"2017-09-22 10:28:49"
1533;335;1;"2017-09-22 10:28:49"
1534;336;1;"2017-09-22 10:28:49"
1535;336;1;"2017-09-22 10:28:49"
1536;336;1;"2017-09-22 10:28:49"
1537;336;2;"2017-09-22 10:28:49"
1538;336;2;"2017-09-22 10:28:49"
1539;337;1;"2017-09-22 10:28:49"
1540;337;1;"2017-09-22 10:28:49"
1541;337;2;"2017-09-22 10:28:49"
1542;337;2;"2017-09-22 10:28:49"
1543;338;2;"2017-09-22 10:28:49"
1544;338;2;"2017-09-22 10:28:49"
1545;338;2;"2017-09-22 10:28:49"
1546;339;2;"2017-09-22 10:28:49"
1547;339;2;"2017-09-22 10:28:49"
1548;339;2;"2017-09-22 10:28:49"
1549;340;1;"2017-09-22 10:28:49"
1550;340;1;"2017-09-22 10:28:49"
1551;341;1;"2017-09-22 10:28:49"
1552;341;1;"2017-09-22 10:28:49"
1553;341;1;"2017-09-22 10:28:49"
1554;341;1;"2017-09-22 10:28:49"
1555;341;2;"2017-09-22 10:28:49"
1556;341;2;"2017-09-22 10:28:49"
1557;341;2;"2017-09-22 10:28:49"
1558;341;2;"2017-09-22 10:28:49"
1559;342;1;"2017-09-22 10:28:49"
1560;342;1;"2017-09-22 10:28:49"
1561;342;1;"2017-09-22 10:28:49"
1562;342;1;"2017-09-22 10:28:49"
1563;343;1;"2017-09-22 10:28:49"
1564;343;1;"2017-09-22 10:28:49"
1565;344;1;"2017-09-22 10:28:49"
1566;344;1;"2017-09-22 10:28:49"
1567;344;1;"2017-09-22 10:28:49"
1568;344;2;"2017-09-22 10:28:49"
1569;344;2;"2017-09-22 10:28:49"
1570;345;1;"2017-09-22 10:28:49"
1571;345;1;"2017-09-22 10:28:49"
1572;345;1;"2017-09-22 10:28:49"
1573;345;2;"2017-09-22 10:28:49"
1574;345;2;"2017-09-22 10:28:49"
1575;346;1;"2017-09-22 10:28:49"
1576;346;1;"2017-09-22 10:28:49"
1577;346;2;"2017-09-22 10:28:49"
1578;346;2;"2017-09-22 10:28:49"
1579;346;2;"2017-09-22 10:28:49"
1580;346;2;"2017-09-22 10:28:49"
1581;347;1;"2017-09-22 10:28:49"
1582;347;1;"2017-09-22 10:28:49"
1583;347;1;"2017-09-22 10:28:49"
1584;347;1;"2017-09-22 10:28:49"
1585;348;2;"2017-09-22 10:28:49"
1586;348;2;"2017-09-22 10:28:49"
1587;348;2;"2017-09-22 10:28:49"
1588;348;2;"2017-09-22 10:28:49"
1589;349;1;"2017-09-22 10:28:49"
1590;349;1;"2017-09-22 10:28:49"
1591;349;1;"2017-09-22 10:28:49"
1592;349;1;"2017-09-22 10:28:49"
1593;349;2;"2017-09-22 10:28:49"
1594;349;2;"2017-09-22 10:28:49"
1595;349;2;"2017-09-22 10:28:49"
1596;350;1;"2017-09-22 10:28:49"
1597;350;1;"2017-09-22 10:28:49"
1598;350;1;"2017-09-22 10:28:49"
1599;350;1;"2017-09-22 10:28:49"
1600;350;2;"2017-09-22 10:28:49"
1601;350;2;"2017-09-22 10:28:49"
1602;350;2;"2017-09-22 10:28:49"
1603;350;2;"2017-09-22 10:28:49"
1604;351;1;"2017-09-22 10:28:49"
1605;351;1;"2017-09-22 10:28:49"
1606;351;1;"2017-09-22 10:28:49"
1607;351;2;"2017-09-22 10:28:49"
1608;351;2;"2017-09-22 10:28:49"
1609;351;2;"2017-09-22 10:28:49"
1610;352;2;"2017-09-22 10:28:49"
1611;352;2;"2017-09-22 10:28:49"
1612;352;2;"2017-09-22 10:28:49"
1613;352;2;"2017-09-22 10:28:49"
1614;353;1;"2017-09-22 10:28:49"
1615;353;1;"2017-09-22 10:28:49"
1616;353;2;"2017-09-22 10:28:49"
1617;353;2;"2017-09-22 10:28:49"
1618;353;2;"2017-09-22 10:28:49"
1619;353;2;"2017-09-22 10:28:49"
1620;354;1;"2017-09-22 10:28:49"
1621;354;1;"2017-09-22 10:28:49"
1622;354;1;"2017-09-22 10:28:49"
1623;354;2;"2017-09-22 10:28:49"
1624;354;2;"2017-09-22 10:28:49"
1625;355;2;"2017-09-22 10:28:49"
1626;355;2;"2017-09-22 10:28:49"
1627;356;1;"2017-09-22 10:28:49"
1628;356;1;"2017-09-22 10:28:49"
1629;356;1;"2017-09-22 10:28:49"
1630;356;1;"2017-09-22 10:28:49"
1631;356;2;"2017-09-22 10:28:49"
1632;356;2;"2017-09-22 10:28:49"
1633;356;2;"2017-09-22 10:28:49"
1634;356;2;"2017-09-22 10:28:49"
1635;357;2;"2017-09-22 10:28:49"
1636;357;2;"2017-09-22 10:28:49"
1637;357;2;"2017-09-22 10:28:49"
1638;357;2;"2017-09-22 10:28:49"
1639;358;1;"2017-09-22 10:28:49"
1640;358;1;"2017-09-22 10:28:49"
1641;358;1;"2017-09-22 10:28:49"
1642;358;1;"2017-09-22 10:28:49"
1643;358;2;"2017-09-22 10:28:49"
1644;358;2;"2017-09-22 10:28:49"
1645;358;2;"2017-09-22 10:28:49"
1646;358;2;"2017-09-22 10:28:49"
1647;360;1;"2017-09-22 10:28:49"
1648;360;1;"2017-09-22 10:28:49"
1649;360;1;"2017-09-22 10:28:49"
1650;360;1;"2017-09-22 10:28:49"
1651;361;1;"2017-09-22 10:28:49"
1652;361;1;"2017-09-22 10:28:49"
1653;361;1;"2017-09-22 10:28:49"
1654;361;1;"2017-09-22 10:28:49"
1655;361;2;"2017-09-22 10:28:49"
1656;361;2;"2017-09-22 10:28:49"
1657;361;2;"2017-09-22 10:28:49"
1658;361;2;"2017-09-22 10:28:49"
1659;362;1;"2017-09-22 10:28:49"
1660;362;1;"2017-09-22 10:28:49"
1661;363;1;"2017-09-22 10:28:49"
1662;363;1;"2017-09-22 10:28:49"
1663;363;1;"2017-09-22 10:28:49"
1664;363;2;"2017-09-22 10:28:49"
1665;363;2;"2017-09-22 10:28:49"
1666;363;2;"2017-09-22 10:28:49"
1667;364;1;"2017-09-22 10:28:49"
1668;364;1;"2017-09-22 10:28:49"
1669;364;1;"2017-09-22 10:28:49"
1670;365;1;"2017-09-22 10:28:49"
1671;365;1;"2017-09-22 10:28:49"
1672;365;2;"2017-09-22 10:28:49"
1673;365;2;"2017-09-22 10:28:49"
1674;366;1;"2017-09-22 10:28:49"
1675;366;1;"2017-09-22 10:28:49"
1676;366;1;"2017-09-22 10:28:49"
1677;366;1;"2017-09-22 10:28:49"
1678;366;2;"2017-09-22 10:28:49"
1679;366;2;"2017-09-22 10:28:49"
1680;366;2;"2017-09-22 10:28:49"
1681;367;1;"2017-09-22 10:28:49"
1682;367;1;"2017-09-22 10:28:49"
1683;367;1;"2017-09-22 10:28:49"
1684;367;1;"2017-09-22 10:28:49"
1685;367;2;"2017-09-22 10:28:49"
1686;367;2;"2017-09-22 10:28:49"
1687;367;2;"2017-09-22 10:28:49"
1688;368;1;"2017-09-22 10:28:49"
1689;368;1;"2017-09-22 10:28:49"
1690;369;1;"2017-09-22 10:28:49"
1691;369;1;"2017-09-22 10:28:49"
1692;369;1;"2017-09-22 10:28:49"
1693;369;1;"2017-09-22 10:28:49"
1694;369;2;"2017-09-22 10:28:49"
1695;369;2;"2017-09-22 10:28:49"
1696;369;2;"2017-09-22 10:28:49"
1697;369;2;"2017-09-22 10:28:49"
1698;370;1;"2017-09-22 10:28:49"
1699;370;1;"2017-09-22 10:28:49"
1700;370;1;"2017-09-22 10:28:49"
1701;370;2;"2017-09-22 10:28:49"
1702;370;2;"2017-09-22 10:28:49"
1703;371;1;"2017-09-22 10:28:49"
1704;371;1;"2017-09-22 10:28:49"
1705;371;1;"2017-09-22 10:28:49"
1706;372;1;"2017-09-22 10:28:49"
1707;372;1;"2017-09-22 10:28:49"
1708;373;1;"2017-09-22 10:28:49"
1709;373;1;"2017-09-22 10:28:49"
1710;373;1;"2017-09-22 10:28:49"
1711;373;2;"2017-09-22 10:28:49"
1712;373;2;"2017-09-22 10:28:49"
1713;374;1;"2017-09-22 10:28:49"
1714;374;1;"2017-09-22 10:28:49"
1715;374;1;"2017-09-22 10:28:49"
1716;374;2;"2017-09-22 10:28:49"
1717;374;2;"2017-09-22 10:28:49"
1718;374;2;"2017-09-22 10:28:49"
1719;374;2;"2017-09-22 10:28:49"
1720;375;1;"2017-09-22 10:28:49"
1721;375;1;"2017-09-22 10:28:49"
1722;376;1;"2017-09-22 10:28:49"
1723;376;1;"2017-09-22 10:28:49"
1724;376;1;"2017-09-22 10:28:49"
1725;376;1;"2017-09-22 10:28:49"
1726;376;2;"2017-09-22 10:28:49"
1727;376;2;"2017-09-22 10:28:49"
1728;376;2;"2017-09-22 10:28:49"
1729;377;1;"2017-09-22 10:28:49"
1730;377;1;"2017-09-22 10:28:49"
1731;377;1;"2017-09-22 10:28:49"
1732;377;2;"2017-09-22 10:28:49"
1733;377;2;"2017-09-22 10:28:49"
1734;377;2;"2017-09-22 10:28:49"
1735;378;1;"2017-09-22 10:28:49"
1736;378;1;"2017-09-22 10:28:49"
1737;378;1;"2017-09-22 10:28:49"
1738;378;1;"2017-09-22 10:28:49"
1739;378;2;"2017-09-22 10:28:49"
1740;378;2;"2017-09-22 10:28:49"
1741;378;2;"2017-09-22 10:28:49"
1742;378;2;"2017-09-22 10:28:49"
1743;379;2;"2017-09-22 10:28:49"
1744;379;2;"2017-09-22 10:28:49"
1745;379;2;"2017-09-22 10:28:49"
1746;379;2;"2017-09-22 10:28:49"
1747;380;1;"2017-09-22 10:28:49"
1748;380;1;"2017-09-22 10:28:49"
1749;380;2;"2017-09-22 10:28:49"
1750;380;2;"2017-09-22 10:28:49"
1751;380;2;"2017-09-22 10:28:49"
1752;381;1;"2017-09-22 10:28:49"
1753;381;1;"2017-09-22 10:28:49"
1754;381;2;"2017-09-22 10:28:49"
1755;381;2;"2017-09-22 10:28:49"
1756;381;2;"2017-09-22 10:28:49"
1757;382;1;"2017-09-22 10:28:49"
1758;382;1;"2017-09-22 10:28:49"
1759;382;1;"2017-09-22 10:28:49"
1760;382;1;"2017-09-22 10:28:49"
1761;382;2;"2017-09-22 10:28:49"
1762;382;2;"2017-09-22 10:28:49"
1763;382;2;"2017-09-22 10:28:49"
1764;382;2;"2017-09-22 10:28:49"
1765;383;1;"2017-09-22 10:28:49"
1766;383;1;"2017-09-22 10:28:49"
1767;383;1;"2017-09-22 10:28:49"
1768;383;2;"2017-09-22 10:28:49"
1769;383;2;"2017-09-22 10:28:49"
1770;384;2;"2017-09-22 10:28:49"
1771;384;2;"2017-09-22 10:28:49"
1772;384;2;"2017-09-22 10:28:49"
1773;385;1;"2017-09-22 10:28:49"
1774;385;1;"2017-09-22 10:28:49"
1775;385;2;"2017-09-22 10:28:49"
1776;385;2;"2017-09-22 10:28:49"
1777;385;2;"2017-09-22 10:28:49"
1778;387;1;"2017-09-22 10:28:49"
1779;387;1;"2017-09-22 10:28:49"
1780;387;1;"2017-09-22 10:28:49"
1781;387;2;"2017-09-22 10:28:49"
1782;387;2;"2017-09-22 10:28:49"
1783;387;2;"2017-09-22 10:28:49"
1784;388;1;"2017-09-22 10:28:49"
1785;388;1;"2017-09-22 10:28:49"
1786;388;1;"2017-09-22 10:28:49"
1787;388;2;"2017-09-22 10:28:49"
1788;388;2;"2017-09-22 10:28:49"
1789;388;2;"2017-09-22 10:28:49"
1790;389;1;"2017-09-22 10:28:49"
1791;389;1;"2017-09-22 10:28:49"
1792;389;2;"2017-09-22 10:28:49"
1793;389;2;"2017-09-22 10:28:49"
1794;390;1;"2017-09-22 10:28:49"
1795;390;1;"2017-09-22 10:28:49"
1796;390;1;"2017-09-22 10:28:49"
1797;391;1;"2017-09-22 10:28:49"
1798;391;1;"2017-09-22 10:28:49"
1799;391;1;"2017-09-22 10:28:49"
1800;391;1;"2017-09-22 10:28:49"
1801;391;2;"2017-09-22 10:28:49"
1802;391;2;"2017-09-22 10:28:49"
1803;391;2;"2017-09-22 10:28:49"
1804;392;1;"2017-09-22 10:28:49"
1805;392;1;"2017-09-22 10:28:49"
1806;392;1;"2017-09-22 10:28:49"
1807;392;1;"2017-09-22 10:28:49"
1808;392;2;"2017-09-22 10:28:49"
1809;392;2;"2017-09-22 10:28:49"
1810;393;1;"2017-09-22 10:28:49"
1811;393;1;"2017-09-22 10:28:49"
1812;394;1;"2017-09-22 10:28:49"
1813;394;1;"2017-09-22 10:28:49"
1814;394;1;"2017-09-22 10:28:49"
1815;394;1;"2017-09-22 10:28:49"
1816;395;1;"2017-09-22 10:28:49"
1817;395;1;"2017-09-22 10:28:49"
1818;395;1;"2017-09-22 10:28:49"
1819;395;2;"2017-09-22 10:28:49"
1820;395;2;"2017-09-22 10:28:49"
1821;395;2;"2017-09-22 10:28:49"
1822;396;2;"2017-09-22 10:28:49"
1823;396;2;"2017-09-22 10:28:49"
1824;396;2;"2017-09-22 10:28:49"
1825;396;2;"2017-09-22 10:28:49"
1826;397;1;"2017-09-22 10:28:49"
1827;397;1;"2017-09-22 10:28:49"
1828;397;1;"2017-09-22 10:28:49"
1829;397;2;"2017-09-22 10:28:49"
1830;397;2;"2017-09-22 10:28:49"
1831;397;2;"2017-09-22 10:28:49"
1832;397;2;"2017-09-22 10:28:49"
1833;398;2;"2017-09-22 10:28:49"
1834;398;2;"2017-09-22 10:28:49"
1835;398;2;"2017-09-22 10:28:49"
1836;398;2;"2017-09-22 10:28:49"
1837;399;2;"2017-09-22 10:28:49"
1838;399;2;"2017-09-22 10:28:49"
1839;400;1;"2017-09-22 10:28:49"
1840;400;1;"2017-09-22 10:28:49"
1841;401;1;"2017-09-22 10:28:49"
1842;401;1;"2017-09-22 10:28:49"
1843;402;1;"2017-09-22 10:28:49"
1844;402;1;"2017-09-22 10:28:49"
1845;402;1;"2017-09-22 10:28:49"
1846;402;2;"2017-09-22 10:28:49"
1847;402;2;"2017-09-22 10:28:49"
1848;402;2;"2017-09-22 10:28:49"
1849;403;1;"2017-09-22 10:28:49"
1850;403;1;"2017-09-22 10:28:49"
1851;403;1;"2017-09-22 10:28:49"
1852;403;1;"2017-09-22 10:28:49"
1853;403;2;"2017-09-22 10:28:49"
1854;403;2;"2017-09-22 10:28:49"
1855;403;2;"2017-09-22 10:28:49"
1856;403;2;"2017-09-22 10:28:49"
1857;405;2;"2017-09-22 10:28:49"
1858;405;2;"2017-09-22 10:28:49"
1859;406;1;"2017-09-22 10:28:49"
1860;406;1;"2017-09-22 10:28:49"
1861;406;2;"2017-09-22 10:28:49"
1862;406;2;"2017-09-22 10:28:49"
1863;406;2;"2017-09-22 10:28:49"
1864;406;2;"2017-09-22 10:28:49"
1865;407;1;"2017-09-22 10:28:49"
1866;407;1;"2017-09-22 10:28:49"
1867;408;1;"2017-09-22 10:28:49"
1868;408;1;"2017-09-22 10:28:49"
1869;408;1;"2017-09-22 10:28:49"
1870;408;1;"2017-09-22 10:28:49"
1871;408;2;"2017-09-22 10:28:49"
1872;408;2;"2017-09-22 10:28:49"
1873;408;2;"2017-09-22 10:28:49"
1874;409;1;"2017-09-22 10:28:49"
1875;409;1;"2017-09-22 10:28:49"
1876;409;1;"2017-09-22 10:28:49"
1877;409;1;"2017-09-22 10:28:49"
1878;409;2;"2017-09-22 10:28:49"
1879;409;2;"2017-09-22 10:28:49"
1880;409;2;"2017-09-22 10:28:49"
1881;410;1;"2017-09-22 10:28:49"
1882;410;1;"2017-09-22 10:28:49"
1883;410;1;"2017-09-22 10:28:49"
1884;410;2;"2017-09-22 10:28:49"
1885;410;2;"2017-09-22 10:28:49"
1886;411;1;"2017-09-22 10:28:49"
1887;411;1;"2017-09-22 10:28:49"
1888;412;1;"2017-09-22 10:28:49"
1889;412;1;"2017-09-22 10:28:49"
1890;412;1;"2017-09-22 10:28:49"
1891;412;1;"2017-09-22 10:28:49"
1892;412;2;"2017-09-22 10:28:49"
1893;412;2;"2017-09-22 10:28:49"
1894;412;2;"2017-09-22 10:28:49"
1895;412;2;"2017-09-22 10:28:49"
1896;413;1;"2017-09-22 10:28:49"
1897;413;1;"2017-09-22 10:28:49"
1898;413;1;"2017-09-22 10:28:49"
1899;414;1;"2017-09-22 10:28:49"
1900;414;1;"2017-09-22 10:28:49"
1901;414;1;"2017-09-22 10:28:49"
1902;414;2;"2017-09-22 10:28:49"
1903;414;2;"2017-09-22 10:28:49"
1904;414;2;"2017-09-22 10:28:49"
1905;415;1;"2017-09-22 10:28:49"
1906;415;1;"2017-09-22 10:28:49"
1907;415;1;"2017-09-22 10:28:49"
1908;415;2;"2017-09-22 10:28:49"
1909;415;2;"2017-09-22 10:28:49"
1910;415;2;"2017-09-22 10:28:49"
1911;416;1;"2017-09-22 10:28:49"
1912;416;1;"2017-09-22 10:28:49"
1913;416;2;"2017-09-22 10:28:49"
1914;416;2;"2017-09-22 10:28:49"
1915;416;2;"2017-09-22 10:28:49"
1916;416;2;"2017-09-22 10:28:49"
1917;417;1;"2017-09-22 10:28:49"
1918;417;1;"2017-09-22 10:28:49"
1919;417;1;"2017-09-22 10:28:49"
1920;417;1;"2017-09-22 10:28:49"
1921;417;2;"2017-09-22 10:28:49"
1922;417;2;"2017-09-22 10:28:49"
1923;418;1;"2017-09-22 10:28:49"
1924;418;1;"2017-09-22 10:28:49"
1925;418;1;"2017-09-22 10:28:49"
1926;418;1;"2017-09-22 10:28:49"
1927;418;2;"2017-09-22 10:28:49"
1928;418;2;"2017-09-22 10:28:49"
1929;418;2;"2017-09-22 10:28:49"
1930;418;2;"2017-09-22 10:28:49"
1931;420;1;"2017-09-22 10:28:49"
1932;420;1;"2017-09-22 10:28:49"
1933;420;2;"2017-09-22 10:28:49"
1934;420;2;"2017-09-22 10:28:49"
1935;420;2;"2017-09-22 10:28:49"
1936;421;2;"2017-09-22 10:28:49"
1937;421;2;"2017-09-22 10:28:49"
1938;421;2;"2017-09-22 10:28:49"
1939;421;2;"2017-09-22 10:28:49"
1940;422;2;"2017-09-22 10:28:49"
1941;422;2;"2017-09-22 10:28:49"
1942;423;1;"2017-09-22 10:28:49"
1943;423;1;"2017-09-22 10:28:49"
1944;423;2;"2017-09-22 10:28:49"
1945;423;2;"2017-09-22 10:28:49"
1946;424;1;"2017-09-22 10:28:49"
1947;424;1;"2017-09-22 10:28:49"
1948;424;1;"2017-09-22 10:28:49"
1949;424;2;"2017-09-22 10:28:49"
